respondent_id,age,gender,education_level,residence_type,marital_status,relationship_to_hh,province,population_weight,mobile_money_registered,savings_mobile_banking,bank_account_current,bank_account_savings,bank_account_everyday,postbank_account,bank_overdraft,debit_card,credit_card,savings_microfinance,savings_sacco,savings_group_friends,savings_family_friend,savings_secret_place,loan_bank,loan_mobile_banking,loan_sacco,loan_microfinance,loan_shylock,loan_group_chama,loan_govt,loan_employer,loan_family_friend,loan_shopkeeper_cash,loan_goods_credit,loan_digital_app,loan_agri_buyer_supplier,loan_hire_purchase,loan_mortgage,insurance_motor,insurance_home,insurance_crop,insurance_livestock,insurance_nhif,insurance_health_other,insurance_life,insurance_education,insurance_other,pension_nssf,pension_mbao,pension_other,financially_excluded,year,county
23177072,22,Male,Secondary,Rural,Single,Father/mother,Western,5463.7266,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23385004,43,Male,Secondary,Urban,Married/living with partner,Head,North eastern,1070.7693,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22677653,22,Female,Primary,Rural,Single,Grandchild,Coast,855.23645,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23620653,19,Male,Secondary,Rural,Single,Father/mother,Western,1690.531,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23235963,18,Male,,Rural,Single,Son/daughter,Eastern,534.754,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23104954,40,Male,Primary,Rural,Married/living with partner,Head,Rift valley,4298.4634,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24028999,45,Female,Primary,Rural,Single,Head,Rift valley,2322.1792,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23180729,30,Female,Secondary,Rural,Married/living with partner,Spouse,Coast,2958.4768,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23588818,42,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,1297.8516,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23062960,22,Female,Secondary,Urban,Married/living with partner,Spouse,Nairobi,3577.1768,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23751537,45,Female,Secondary,Rural,Single,Head,Eastern,2931.3455,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23327470,28,Male,Secondary,Urban,Single,Son/daughter,Eastern,431.60095,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23063601,26,Male,Primary,Rural,Married/living with partner,Head,Western,5131.221,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22952401,55,Male,Primary,Rural,Married/living with partner,Head,Rift valley,5757.336,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23387718,25,Female,Primary,Rural,Single,Head,Nyanza,3353.4292,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23591338,23,Female,Secondary,Urban,Married/living with partner,Spouse,Eastern,921.1768,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23357094,22,Male,Secondary,Rural,Single,Son/daughter,Rift valley,7829.7437,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23276553,22,Female,,Rural,Widowed,Head,Eastern,195.8179,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24048875,50,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,4386.625,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23486354,60,Female,Primary,Rural,Married/living with partner,Spouse,Nyanza,3684.3887,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23511189,30,Female,,Urban,Divorced/separated,Head,North eastern,316.31406,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23171691,32,Female,Secondary,Urban,Single,Head,Nairobi,2811.5354,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22518006,58,Male,Secondary,Rural,Married/living with partner,Head,Coast,1572.156,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23281287,50,Female,,Rural,Married/living with partner,Head,Eastern,195.8179,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23338822,34,Female,Primary,Urban,Married/living with partner,Spouse,Rift valley,1768.2217,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22795572,35,Male,Primary,Rural,Single,Son/daughter,Rift valley,5442.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22947313,28,Female,Primary,Rural,Divorced/separated,Head,Central,2961.8618,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22787667,20,Female,,Urban,Single,Father/mother,Eastern,329.78375,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23314107,50,Female,,Urban,Widowed,Head,Eastern,351.9644,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24203706,33,Female,Primary,Urban,Single,Head,Eastern,312.4088,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23175755,24,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,895.1482,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23095904,26,Male,Primary,Rural,Married/living with partner,Head,North eastern,1062.2178,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23261072,43,Female,Secondary,Rural,Married/living with partner,Head,Rift valley,1674.0715,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23885475,42,Male,Primary,Urban,Married/living with partner,Head,Eastern,412.47818,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23129855,69,Male,,Rural,Married/living with partner,Head,Coast,4562.522,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23351257,40,Female,,Urban,Married/living with partner,Head,Eastern,288.926,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23539684,52,Female,Secondary,Rural,Married/living with partner,Spouse,Rift valley,2848.6475,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23503705,20,Male,Secondary,Urban,Single,Son/daughter,North eastern,472.51358,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22628566,54,Male,Primary,Urban,Divorced/separated,Father/mother,North eastern,258.03772,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23709714,42,Male,Primary,Rural,Married/living with partner,Head,Eastern,3928.421,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23312531,55,Male,,Rural,Married/living with partner,Head,Eastern,438.77255,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23312532,48,Female,,Rural,Married/living with partner,Spouse,Eastern,293.72684,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23680636,19,Male,Secondary,Rural,Single,Other relative,Western,2750.326,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24174588,34,Male,Primary,Urban,Married/living with partner,Head,Eastern,343.59613,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23313649,20,Female,Primary,Rural,Single,Grandchild,Eastern,293.72684,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22685238,40,Female,Tertiary,Urban,Married/living with partner,Spouse,Coast,2219.582,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23720969,25,Female,Secondary,Rural,Single,Head,Central,4316.882,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23412637,20,Female,,Rural,Married/living with partner,Head,Eastern,956.7103,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23302177,28,Female,Primary,Rural,Divorced/separated,Head,Coast,1427.9739,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23786130,45,Male,Primary,Rural,Married/living with partner,Head,Rift valley,806.09454,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23460287,64,Male,Secondary,Rural,Married/living with partner,Head,Nyanza,4832.5894,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23299167,63,Male,Primary,Urban,Married/living with partner,Head,Nyanza,1069.1489,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23620097,29,Male,Primary,Rural,Divorced/separated,Head,Central,6605.891,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22635203,84,Male,Primary,Rural,Married/living with partner,Head,Eastern,526.8995,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23414136,19,Male,Secondary,Rural,Single,Father/mother,Rift valley,4264.409,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23313652,20,Female,Primary,Urban,Married/living with partner,Spouse,Eastern,351.9644,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23278330,25,Female,Primary,Rural,Married/living with partner,Spouse,Eastern,195.8179,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22870096,48,Female,Primary,Rural,Single,Son/daughter,Rift valley,481.695,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22504902,30,Male,,Rural,Married/living with partner,Head,Rift valley,2482.6868,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23651359,30,Male,,Rural,Married/living with partner,Head,Rift valley,2023.504,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23296478,76,Male,Secondary,Rural,Married/living with partner,Head,Coast,1866.4708,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23109328,21,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,1500.8306,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23899788,30,Male,Secondary,Rural,Single,Grandchild,Central,4485.997,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23730463,22,Male,Primary,Rural,Married/living with partner,Spouse,Rift valley,1553.0701,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22876215,27,Male,Secondary,Urban,Single,Head,Rift valley,2460.3403,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22432471,25,Female,Primary,Rural,Married/living with partner,Spouse,Central,2645.8613,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22748970,32,Female,Secondary,Urban,Divorced/separated,Head,Eastern,270.76984,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23529043,56,Female,Primary,Rural,Divorced/separated,Spouse,Western,1240.089,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23709440,64,Male,Primary,Rural,Married/living with partner,Head,Western,2750.326,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24061616,22,Male,Secondary,Urban,Single,Head,Central,5247.9644,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23621595,51,Male,Secondary,Rural,Widowed,Head,Western,1690.531,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23309049,30,Female,Primary,Rural,Married/living with partner,Spouse,Eastern,293.72684,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22452388,24,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,1821.6422,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23563683,85,Female,Primary,Rural,Widowed,Head,Central,3101.449,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23415760,42,Female,,Rural,Married/living with partner,Head,Eastern,213.61952,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23781698,51,Male,Secondary,Rural,Married/living with partner,Head,Central,4867.784,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23383285,22,Female,Primary,Rural,Single,Son/daughter,Rift valley,3789.9072,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22506144,45,Male,Primary,Rural,Married/living with partner,Head,Eastern,3600.6863,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23337461,78,Female,,Urban,Widowed,Head,Eastern,351.9644,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22513323,26,Female,Secondary,Rural,Single,Head,Eastern,1277.4426,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23709716,35,Male,Primary,Rural,Married/living with partner,Head,Eastern,3621.5132,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23601443,53,Male,Primary,Rural,Married/living with partner,Head,Rift valley,1938.7456,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23780952,68,Male,Primary,Rural,Married/living with partner,Head,Rift valley,806.09454,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23279153,26,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,3200.933,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22457613,22,Female,Primary,Urban,Married/living with partner,Spouse,Rift valley,968.53076,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23246950,23,Female,Primary,Rural,Married/living with partner,Spouse,Coast,2168.983,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23392781,53,Male,Primary,Urban,Married/living with partner,Head,North eastern,761.254,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23133720,21,Female,Primary,Urban,Married/living with partner,Spouse,Coast,987.2443,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23335887,31,Female,Primary,Urban,Dont know/refused to answer,Head,Nairobi,6868.179,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22585211,33,Male,Primary,Rural,Married/living with partner,Head,Western,4227.385,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23612496,32,Male,Primary,Urban,Married/living with partner,Head,Coast,3007.8733,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22556509,44,Male,Secondary,Rural,Married/living with partner,Head,Coast,844.22626,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23723830,25,Female,Primary,Urban,Married/living with partner,Spouse,Rift valley,1048.2682,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23131832,32,Female,Secondary,Urban,Single,Head,Rift valley,4744.4766,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22558954,36,Male,,Rural,Married/living with partner,Head,Eastern,351.87494,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23648341,47,Male,Primary,Rural,Married/living with partner,Head,Western,2222.735,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23079523,20,Male,Primary,Rural,Single,Son/daughter,Eastern,3581.4426,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22452513,20,Female,Secondary,Rural,Single,Father/mother,Western,2538.7148,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23105661,28,Male,,Urban,Married/living with partner,Head,Western,1400.6731,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
